artist_name,edition_number,year,artist_nationality,artist_nationality_other,artist_gender,artist_race,artist_ethnicity,book,space_ratio_per_page_total,artist_unique_id,moma_count_to_year,whitney_count_to_year,artist_race_nwi
Stuart Davis,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.418982982,365,8,22,White
Stuart Davis,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.237747992,365,8,22,White
Stuart Davis,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.211750753,365,8,22,White
Stuart Davis,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.339651426,365,8,24,White
Stuart Davis,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.34538394,365,8,25,White
Stuart Davis,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.337157879,365,8,27,White
Stuart Davis,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.267274178,365,8,27,White
Susan Rothenberg,11,2001,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.273013108,366,2,3,White
Susan Rothenberg,12,2005,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.227412341,366,2,4,White
Susan Rothenberg,13,2009,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.296657575,366,2,4,White
Suzuki Harunobu,3,1948,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.388317274,367,0,0,Non-White
Suzuki Harunobu,4,1959,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.360894156,367,0,0,Non-White
Suzuki Harunobu,5,1970,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.280388687,367,0,0,Non-White
Suzuki Harunobu,6,1975,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.214613823,367,0,0,Non-White
Suzuki Harunobu,7,1980,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.209629187,367,0,0,Non-White
Suzuki Harunobu,8,1986,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.218432511,367,0,0,Non-White
Suzuki Harunobu,9,1991,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.151597729,367,0,0,Non-White
Suzuki Harunobu,10,1996,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.255840524,367,0,0,Non-White
Suzuki Harunobu,11,2001,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.8518688,367,0,0,Non-White
Suzuki Harunobu,12,2005,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.330201016,367,0,0,Non-White
Suzuki Harunobu,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.650393725,367,0,0,Non-White
Suzuki Harunobu,14,2013,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.846531983,367,0,0,Non-White
Suzuki Harunobu,15,2016,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.60485542,367,0,0,Non-White
Suzuki Harunobu,16,2020,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.874401694,367,0,0,Non-White
Sylvia Plimack Mangold,9,1991,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.353122466,368,1,0,White
Sylvia Plimack Mangold,10,1996,American,American,Female,White,Not Hispanic or Latino origin,Gardner,0.233569796,368,1,0,White
Takahashi Yuichi,11,2001,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.261720595,370,0,0,Non-White
Takahashi Yuichi,12,2005,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.251132804,370,0,0,Non-White
Takahashi Yuichi,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.26512875,370,0,0,Non-White
Takahashi Yuichi,14,2013,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.26512875,370,0,0,Non-White
Takahashi Yuichi,15,2016,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.297958868,370,0,0,Non-White
Takahashi Yuichi,16,2020,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.291866102,370,0,0,Non-White
Th̩odore Chass̩riau,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.323388686,371,0,0,White
Th̩odore Chass̩riau,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.337963923,371,0,0,White
Th̩odore G̩ricault,4,1959,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.480797199,372,0,0,White
Th̩odore G̩ricault,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.306361199,372,0,0,White
Th̩odore G̩ricault,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.324132037,372,0,0,White
Th̩odore G̩ricault,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.052701942,372,0,0,White
Th̩odore G̩ricault,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.097622503,372,0,0,White
Th̩odore G̩ricault,9,1991,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.848969992,372,0,0,White
Th̩odore G̩ricault,10,1996,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.014767573,372,0,0,White
Th̩odore G̩ricault,11,2001,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.948925366,372,0,0,White
Th̩odore G̩ricault,12,2005,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.909406076,372,0,0,White
Th̩odore G̩ricault,13,2009,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.871480745,372,0,0,White
Th̩odore G̩ricault,14,2013,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.851971707,372,0,0,White
Th̩odore G̩ricault,15,2016,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.147904747,372,0,0,White
Th̩odore G̩ricault,16,2020,French,French,Male,White,Not Hispanic or Latino origin,Gardner,1.010017796,372,0,0,White
Thomas Benton,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.318430943,373,1,0,White
Thomas Cole,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.463622291,374,0,0,White
Thomas Cole,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.536733707,374,0,0,White
Thomas Cole,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.509975669,374,0,0,White
Thomas Cole,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.489614952,374,0,0,White
Thomas Cole,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.403253425,374,0,0,White
Thomas Cole,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.46905696,374,0,0,White
Thomas Cole,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.449478372,374,0,0,White
Thomas Cole,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.351948592,374,0,0,White
Thomas Cole,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.508582032,374,0,0,White
Thomas Cole,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.532952872,374,0,0,White
Thomas Couture,5,1970,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.510188727,375,0,0,White
Thomas Couture,6,1975,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.51186839,375,0,0,White
Thomas Couture,7,1980,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.435318745,375,0,0,White
Thomas Couture,8,1986,French,French,Male,White,Not Hispanic or Latino origin,Gardner,0.78607713,375,0,0,White
Thomas Doughty,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.396022549,376,0,0,White
Thomas Eakins,2,1936,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.460029753,377,2,0,White
Thomas Eakins,3,1948,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.352359954,377,2,0,White
Thomas Eakins,4,1959,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.331241584,377,3,0,White
Thomas Eakins,7,1980,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.74106389,377,3,0,White
Thomas Eakins,8,1986,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.663763909,377,3,0,White
Thomas Eakins,9,1991,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.467347932,377,3,0,White
Thomas Eakins,10,1996,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.472016643,377,3,0,White
Thomas Eakins,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.961502126,377,3,0,White
Thomas Eakins,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.42222425,377,3,0,White
Thomas Eakins,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.413064583,377,3,0,White
Thomas Eakins,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.500670334,377,3,0,White
Thomas Eakins,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.579696923,377,3,0,White
Thomas Eakins,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.576491164,377,3,0,White
Thomas Gainsborough,1,1926,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.549096237,378,0,0,White
Thomas Gainsborough,2,1936,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.293513154,378,0,0,White
Thomas Gainsborough,3,1948,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.256954652,378,0,0,White
Thomas Gainsborough,4,1959,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.304847832,378,0,0,White
Thomas Gainsborough,5,1970,British,British,Male,White,Not Hispanic or Latino origin,Gardner,1.127234579,378,0,0,White
Thomas Gainsborough,6,1975,British,British,Male,White,Not Hispanic or Latino origin,Gardner,1.080984938,378,0,0,White
Thomas Gainsborough,7,1980,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.927948213,378,0,0,White
Thomas Gainsborough,8,1986,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.936761352,378,0,0,White
Thomas Gainsborough,9,1991,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.293527981,378,0,0,White
Thomas Gainsborough,10,1996,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.32319839,378,0,0,White
Thomas Gainsborough,11,2001,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.356813888,378,0,0,White
Thomas Gainsborough,12,2005,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.358026944,378,0,0,White
Thomas Gainsborough,13,2009,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.298090703,378,0,0,White
Thomas Gainsborough,14,2013,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.300047771,378,0,0,White
Thomas Gainsborough,15,2016,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.376001237,378,0,0,White
Thomas Gainsborough,16,2020,British,British,Male,White,Not Hispanic or Latino origin,Gardner,0.297557683,378,0,0,White
Thomas Hart Benton,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.509978744,379,0,8,White
Thomas Hart Benton,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.498707539,379,0,9,White
Thomas Hart Benton,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.321606337,379,0,11,White
Thomas Hart Benton,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.436595627,379,0,14,White
Thomas Hart Benton,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.471779805,379,0,15,White
Thomas Hart Benton,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.327626411,379,0,16,White
Timothy O'Sullivan,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.361360416,380,0,0,White
Timothy O'Sullivan,12,2005,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.397773926,380,0,0,White
Timothy O'Sullivan,13,2009,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.365910037,380,0,0,White
Timothy O'Sullivan,14,2013,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.477370441,380,0,0,White
Timothy O'Sullivan,15,2016,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.537869182,380,0,0,White
Timothy O'Sullivan,16,2020,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.522766323,380,0,0,White
Tom Thomson,3,1948,Canadian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.480701181,381,0,0,White
Tonita Pe̱a (Quah Ah),2,1936,American,American,Male,American Indian or Alaska Native,Not Hispanic or Latino origin,Gardner,0.331036643,382,0,0,Non-White
Tonita Pe̱a (Quah Ah),3,1948,American,American,Male,American Indian or Alaska Native,Not Hispanic or Latino origin,Gardner,0.389133867,382,0,0,Non-White
Torii Kiyonaga,13,2009,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.204690799,383,0,0,Non-White
Torii Kiyonaga,14,2013,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.234432065,383,0,0,Non-White
Torii Kiyonaga,15,2016,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.230184011,383,0,0,Non-White
Torii Kiyonaga,16,2020,Japanese,Other,Male,Asian,Not Hispanic or Latino origin,Gardner,0.206553756,383,0,0,Non-White
Toshusai Sharaku,3,1948,Japanese,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.34454788,384,0,0,White
Trigo Piula,11,2001,Congolese,Other,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.543369155,385,0,0,Non-White
Trigo Piula,12,2005,Congolese,Other,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.48999483,385,0,0,Non-White
Trigo Piula,13,2009,Congolese,Other,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.358883085,385,0,0,Non-White
Trigo Piula,15,2016,Congolese,Other,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.380160817,385,0,0,Non-White
Trigo Piula,16,2020,Congolese,Other,Male,Black or African American,Not Hispanic or Latino origin,Gardner,0.315307437,385,0,0,Non-White
Victor Vasarely,9,1991,Hungarian-French,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.307996756,388,0,0,White
Victor Vasarely,10,1996,Hungarian-French,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.308413765,388,0,0,White
Vincent Van Gogh,2,1936,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.579783902,389,2,0,White
Vincent Van Gogh,3,1948,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.578147967,389,7,0,White
Vincent Van Gogh,4,1959,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.788419068,389,8,0,White
Vincent Van Gogh,5,1970,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.166590724,389,9,0,White
Vincent Van Gogh,6,1975,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.922251896,389,9,0,White
Vincent Van Gogh,7,1980,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.973156488,389,9,0,White
Vincent Van Gogh,8,1986,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.015757827,389,9,0,White
Vincent Van Gogh,9,1991,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.976090835,389,9,0,White
Vincent Van Gogh,10,1996,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.087940384,389,10,0,White
Vincent Van Gogh,11,2001,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.923653755,389,11,0,White
Vincent Van Gogh,12,2005,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.883237539,389,11,0,White
Vincent Van Gogh,13,2009,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.985714946,389,12,0,White
Vincent Van Gogh,14,2013,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.022282835,389,12,0,White
Vincent Van Gogh,15,2016,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.270341735,389,12,0,White
Vincent Van Gogh,16,2020,Dutch,Other,Male,White,Not Hispanic or Latino origin,Gardner,1.101696735,389,12,0,White
Walker Evans,11,2001,American,American,Male,White,Not Hispanic or Latino origin,Gardner,0.221569438,391,12,0,White
Wassily Kandinsky,3,1948,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.287304698,393,2,0,White
Wassily Kandinsky,4,1959,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.615943981,393,3,0,White
Wassily Kandinsky,5,1970,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.88317138,393,5,0,White
Wassily Kandinsky,6,1975,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.883751736,393,5,0,White
Wassily Kandinsky,7,1980,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.731213059,393,5,0,White
Wassily Kandinsky,8,1986,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.754509641,393,5,0,White
Wassily Kandinsky,9,1991,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.58350365,393,5,0,White
Wassily Kandinsky,10,1996,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.416084035,393,6,0,White
Wassily Kandinsky,11,2001,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.367117383,393,7,0,White
Wassily Kandinsky,12,2005,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.382294803,393,7,0,White
Wassily Kandinsky,13,2009,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.633781764,393,7,0,White
Wassily Kandinsky,14,2013,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.471483827,393,7,0,White
Wassily Kandinsky,15,2016,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.556316685,393,7,0,White
Wassily Kandinsky,16,2020,Russian,Other,Male,White,Not Hispanic or Latino origin,Gardner,0.626994354,393,7,0,White
Wifredo Lam,15,2016,Cuban,Other,Male,Black or African American,Hispanic or Latino origin,Gardner,0.389979898,395,1,0,Non-White
Wifredo Lam,16,2020,Cuban,Other,Male,Black or African American,Hispanic or Latino origin,Gardner,0.380369416,395,1,0,Non-White
Wilhelm Leibl,7,1980,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.38233535,396,0,0,White
Wilhelm Leibl,8,1986,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.404571843,396,0,0,White
Wilhelm Leibl,9,1991,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.42919708,396,0,0,White
Wilhelm Leibl,10,1996,German,German,Male,White,Not Hispanic or Latino origin,Gardner,0.389857099,396,0,0,White
